Modelo exacto			Heuristica
FO	Ordenes	Tiempo	FO	Ordenes	Tiempo
Iteración: 0
43.95000000000002	41.0	32.25
hormigas: 30 iteraciones:60	43.35000000000001	41	31.94	43.35000000000001	41	32.73	43.30000000000001	41	30.34	43.350000000000016	41	30.49	43.350000000000016	41	31.04	43.350000000000016	41	33.1	43.35000000000001	41	32.04	43.35000000000001	41	32.29	43.35000000000001	41	32.01	43.350000000000016	41	41.57	43.350000000000016	41	30.84	43.350000000000016	41	33.24	43.35000000000001	41	29.98	43.35000000000001	41	33.18	43.35000000000001	41	31.15	43.35000000000001	41	31.26	43.35000000000001	41	31.28	43.350000000000016	41	32.13	43.350000000000016	41	31.72	43.350000000000016	41	31.86
hormigas: 40 iteraciones:60	43.350000000000016	41	41.71	43.350000000000016	41	41.73	43.350000000000016	41	44.86	43.350000000000016	41	44.46	43.350000000000016	41	42.01	43.35000000000001	41	41.41	43.350000000000016	41	42.11	43.35000000000001	41	41.89	43.350000000000016	41	49.12	43.35000000000001	41	50.63	43.35000000000001	41	57.28	43.350000000000016	41	52.82	43.350000000000016	41	56.79	43.35000000000001	41	45.68	43.350000000000016	41	48.55	43.350000000000016	41	50.81	43.350000000000016	41	53.98	43.35000000000001	41	48.54	43.35	41	50.88	43.35000000000001	41	50.88
hormigas: 50 iteraciones:60	43.350000000000016	41	57.46	43.35000000000001	41	59.11	43.350000000000016	41	68.23	43.35000000000001	41	21.75	43.35000000000001	41	68.84	43.35000000000001	41	19.59	43.35000000000001	41	62.0	43.350000000000016	41	59.24	43.350000000000016	41	59.7	43.350000000000016	41	56.05	43.350000000000016	41	57.14	43.35000000000001	41	57.53	43.350000000000016	41	57.96	43.350000000000016	41	57.63	43.35000000000001	41	59.43	43.35000000000001	41	57.22	43.350000000000016	41	59.86	43.350000000000016	41	55.71	43.350000000000016	41	55.34	43.350000000000016	41	55.68	43.350000000000016	41	55.61	43.35000000000001	41	55.95
hormigas: 60 iteraciones:60	43.350000000000016	41	66.72	43.35000000000001	41	66.73	43.350000000000016	41	70.41	43.350000000000016	41	70.62	43.350000000000016	41	68.39	43.350000000000016	41	67.4	43.350000000000016	41	66.42	43.35000000000001	41	77.4	43.35000000000001	41	85.85	43.350000000000016	41	69.32	43.350000000000016	41	72.26	43.35000000000001	41	76.89	43.350000000000016	41	74.34	43.35000000000001	41	70.14	43.350000000000016	41	70.83	43.350000000000016	41	70.88	43.350000000000016	41	78.47	43.350000000000016	41	76.61	43.350000000000016	41	70.33	43.350000000000016	41	73.5
hormigas: 70 iteraciones:60	43.350000000000016	41	81.4	43.350000000000016	41	82.48	43.350000000000016	41	74.69	43.35000000000001	41	100.43	43.350000000000016	41	76.45	43.350000000000016	41	73.34	43.350000000000016	41	82.62	43.350000000000016	41	71.69	43.350000000000016	41	73.54	43.350000000000016	41	70.63	43.350000000000016	41	69.52	43.350000000000016	41	70.29	43.350000000000016	41	69.81	43.350000000000016	41	71.4	43.350000000000016	41	70.92	43.350000000000016	41	70.0	43.350000000000016	41	69.2	43.350000000000016	41	69.05	43.350000000000016	41	69.28	43.350000000000016	41	70.79
hormigas: 80 iteraciones:60	43.350000000000016	41	78.91	43.350000000000016	41	81.97	43.350000000000016	41	81.4	43.350000000000016	41	77.59	43.350000000000016	41	78.48	43.350000000000016	41	77.32	43.350000000000016	41	79.51	43.350000000000016	41	77.56	43.350000000000016	41	83.68	43.350000000000016	41	78.22	43.350000000000016	41	77.36	43.350000000000016	41	77.46	43.350000000000016	41	77.28	43.350000000000016	41	77.36	43.350000000000016	41	76.82	43.350000000000016	41	77.89	43.350000000000016	41	77.44	43.350000000000016	41	77.4	43.350000000000016	41	77.3	43.350000000000016	41	77.68
hormigas: 90 iteraciones:60	43.35000000000001	41	87.15	43.350000000000016	41	86.94	43.350000000000016	41	87.39	43.350000000000016	41	86.55	43.350000000000016	41	86.65	43.350000000000016	41	87.14	43.350000000000016	41	86.95	43.350000000000016	41	86.44	43.350000000000016	41	87.2	43.350000000000016	41	86.89	43.350000000000016	41	86.88	43.350000000000016	41	86.92	43.350000000000016	41	86.82	43.350000000000016	41	88.12	43.350000000000016	41	86.65	43.350000000000016	41	86.92	43.350000000000016	41	86.77	43.350000000000016	41	86.75	43.350000000000016	41	86.75	43.350000000000016	41	87.26
hormigas: 10 iteraciones:70	43.350000000000016	41	11.42	43.35000000000001	41	11.52	43.35000000000001	41	11.25	43.35000000000001	41	11.3	43.350000000000016	41	11.25	43.35000000000001	41	11.36	43.35000000000001	41	11.36	43.35	41	11.17	43.35000000000001	41	11.35	43.35000000000001	41	11.35	43.350000000000016	41	11.38	43.30000000000001	41	11.35	43.35	41	11.27	43.35000000000001	41	11.27	43.35000000000001	41	11.25	43.35000000000001	41	11.31	43.35000000000001	41	11.27	43.35000000000001	41	11.3	43.35000000000001	41	11.2	43.350000000000016	41	11.13
hormigas: 20 iteraciones:70	43.350000000000016	41	22.46	43.35000000000001	41	22.27	43.35000000000001	41	22.51	43.35000000000001	41	22.34	43.350000000000016	41	22.51	43.35000000000001	41	22.51	43.30000000000001	41	22.44	43.35000000000001	41	22.55	43.35000000000001	41	22.62	43.35000000000001	41	22.47	43.35000000000001	41	22.59	43.350000000000016	41	22.54	43.350000000000016	41	22.47	43.350000000000016	41	22.59	43.35000000000001	41	22.54	43.350000000000016	41	22.33	43.35000000000001	41	22.87	43.350000000000016	41	23.13	43.35000000000001	41	22.55	43.350000000000016	41	22.65
hormigas: 30 iteraciones:70	43.35000000000001	41	33.71	43.35000000000001	41	33.9	43.35000000000001	41	35.91	43.35000000000001	41	34.0	43.35000000000001	41	34.4	43.350000000000016	41	33.84	43.30000000000002	41	33.73	43.350000000000016	41	34.14	43.350000000000016	41	33.79	43.350000000000016	41	33.87	43.35000000000001	41	33.58	43.350000000000016	41	33.84	43.350000000000016	41	33.88	43.350000000000016	41	34.04	43.350000000000016	41	33.61	43.350000000000016	41	33.98	43.350000000000016	41	33.55	43.35000000000001	41	33.62	43.35000000000001	41	33.5	43.35000000000001	41	33.77
hormigas: 40 iteraciones:70	43.350000000000016	41	44.78	43.35000000000001	41	45.17	43.35000000000001	41	44.99	43.350000000000016	41	44.78	43.350000000000016	41	44.72	43.350000000000016	41	44.79	43.35000000000001	41	44.94	43.350000000000016	41	45.04	43.350000000000016	41	45.0	43.350000000000016	41	44.9	43.350000000000016	41	45.71	43.350000000000016	41	44.85	43.35000000000001	41	44.93	43.35000000000001	41	44.75	43.35000000000001	41	44.91	43.350000000000016	41	45.06	43.350000000000016	41	44.91	43.350000000000016	41	45.63	43.350000000000016	41	45.24	43.350000000000016	41	45.04
hormigas: 50 iteraciones:70	43.350000000000016	41	55.99	43.35000000000001	41	56.13	43.350000000000016	41	55.84	43.350000000000016	41	56.27	43.350000000000016	41	55.71	43.350000000000016	41	56.19	43.350000000000016	41	55.98	43.350000000000016	41	56.09	43.350000000000016	41	55.95	43.350000000000016	41	55.92	43.35000000000001	41	55.72	43.350000000000016	41	56.11	43.350000000000016	41	56.21	43.350000000000016	41	56.72	43.350000000000016	41	56.38	43.350000000000016	41	56.14	43.350000000000016	41	56.19	43.35000000000001	41	56.02	43.350000000000016	41	56.23	43.35000000000001	41	56.16
hormigas: 60 iteraciones:70	43.350000000000016	41	67.5	43.350000000000016	41	67.2	43.350000000000016	41	67.47	43.350000000000016	41	67.48	43.35000000000001	41	67.12	43.350000000000016	41	67.48	43.350000000000016	41	67.02	43.35000000000001	41	67.39	43.350000000000016	41	67.79	43.350000000000016	41	68.52	43.350000000000016	41	67.26	43.350000000000016	41	67.09	43.350000000000016	41	68.1	43.35000000000001	41	67.51	43.350000000000016	41	69.56	43.35000000000001	41	67.65	43.350000000000016	41	66.87	43.350000000000016	41	67.49	43.35000000000001	41	67.45	43.350000000000016	41	67.16
hormigas: 70 iteraciones:70	43.350000000000016	41	78.15	43.35000000000001	41	78.9	43.350000000000016	41	78.27	43.35000000000001	41	78.87	43.350000000000016	41	78.28	43.350000000000016	41	78.57	43.350000000000016	41	78.47	43.350000000000016	41	78.63	43.350000000000016	41	79.08	43.350000000000016	41	78.38	43.350000000000016	41	78.65	43.350000000000016	41	78.5	43.350000000000016	41	79.06	43.350000000000016	41	78.65	43.350000000000016	41	78.64	43.350000000000016	41	78.75	43.350000000000016	41	78.86	43.350000000000016	41	78.78	43.350000000000016	41	78.44	43.350000000000016	41	78.87
hormigas: 80 iteraciones:70	43.350000000000016	41	89.19	43.350000000000016	41	89.62	43.350000000000016	41	91.56	43.350000000000016	41	90.02	43.350000000000016	41	110.56	43.350000000000016	41	123.61	43.350000000000016	41	104.62	43.350000000000016	41	102.37	43.350000000000016	41	104.37	43.350000000000016	41	102.79	43.350000000000016	41	102.29	43.350000000000016	41	101.38	43.350000000000016	41	100.99	43.350000000000016	41	101.19	43.350000000000016	41	101.39	43.350000000000016	41	101.58	43.350000000000016	41	101.45	43.350000000000016	41	101.51	43.350000000000016	41	101.54	43.350000000000016	41	101.15
hormigas: 90 iteraciones:70	43.350000000000016	41	114.22	43.350000000000016	41	114.12	43.350000000000016	41	111.26	43.350000000000016	41	110.58	43.350000000000016	41	110.7	43.350000000000016	41	110.93	43.350000000000016	41	112.07	43.350000000000016	41	110.52	43.350000000000016	41	110.79	43.350000000000016	41	110.54	43.350000000000016	41	110.68	43.350000000000016	41	111.28	43.350000000000016	41	110.47	43.350000000000016	41	110.74	43.350000000000016	41	110.77	43.350000000000016	41	111.02	43.350000000000016	41	111.23	43.350000000000016	41	111.1	43.350000000000016	41	110.99	43.350000000000016	41	111.46
hormigas: 10 iteraciones:80	43.35000000000001	41	14.65	43.300000000000004	41	14.64	43.35000000000001	41	14.59	43.350000000000016	41	14.65	43.30000000000002	41	14.5	43.35	41	14.6	43.30000000000002	41	14.5	43.35000000000001	41	14.49	43.35000000000001	41	14.94	43.350000000000016	41	14.64	43.30000000000002	41	14.61	43.35000000000001	41	14.59	43.35000000000001	41	14.55	43.30000000000001	41	14.5	43.30000000000001	41	14.59	43.35000000000001	41	14.59	43.35000000000001	41	14.6	43.35	41	16.96	43.35000000000001	41	14.63	43.350000000000016	41	14.74
hormigas: 20 iteraciones:80	43.35000000000001	41	29.59	43.35000000000001	41	28.93	43.35000000000001	41	28.94	43.35000000000001	41	29.08	43.35000000000001	41	28.94	43.350000000000016	41	28.96	43.35000000000001	41	28.83	43.35000000000001	41	28.93	43.35000000000001	41	29.16	43.350000000000016	41	29.0	43.35000000000001	41	29.1	43.35000000000001	41	29.02	43.350000000000016	41	28.87	43.35000000000001	41	28.95	43.350000000000016	41	28.88	43.350000000000016	41	29.1	43.35000000000001	41	29.13	43.350000000000016	41	29.04	43.350000000000016	41	28.81	43.350000000000016	41	29.09
hormigas: 30 iteraciones:80	43.35000000000001	41	44.58	43.350000000000016	41	43.37	43.350000000000016	41	43.26	43.350000000000016	41	43.54	43.350000000000016	41	43.58	43.350000000000016	41	43.62	43.35000000000001	41	43.31	43.35000000000001	41	44.37	43.35000000000001	41	43.34	43.35000000000001	41	43.45	43.35000000000001	41	43.7	43.350000000000016	41	43.3	43.350000000000016	41	43.33	43.35000000000001	41	43.5	43.35000000000001	41	43.72	43.35000000000001	41	44.04	43.35000000000001	41	43.32	43.350000000000016	41	43.37	43.350000000000016	41	43.42	43.350000000000016	41	43.58
hormigas: 40 iteraciones:80	43.350000000000016	41	57.86	43.35000000000001	41	58.1	43.350000000000016	41	57.89	43.35000000000001	41	57.84	43.350000000000016	41	57.87	43.350000000000016	41	58.13	43.35000000000001	41	58.11	43.35000000000001	41	57.93	43.350000000000016	41	57.77	43.350000000000016	41	57.56	43.35000000000001	41	54.25	43.350000000000016	41	55.32	43.35000000000001	41	58.48	43.350000000000016	41	58.04	43.350000000000016	41	57.85	43.350000000000016	41	57.94	43.350000000000016	41	58.2	43.350000000000016	41	60.13	43.35000000000001	41	57.97	43.350000000000016	41	58.54
hormigas: 50 iteraciones:80	43.350000000000016	41	76.55	43.350000000000016	41	73.59	43.350000000000016	41	72.45	43.350000000000016	41	72.98	43.35000000000001	41	72.5	43.350000000000016	41	70.61	43.350000000000016	41	69.96	43.350000000000016	41	68.17	43.350000000000016	41	71.14	43.350000000000016	41	74.56	43.350000000000016	41	62.65	43.350000000000016	41	63.16	43.350000000000016	41	62.73	43.350000000000016	41	64.61	43.350000000000016	41	62.03	43.35000000000001	41	62.54	43.350000000000016	41	62.15	43.350000000000016	41	62.14	43.35000000000001	41	62.0	43.350000000000016	41	62.21
hormigas: 60 iteraciones:80	43.350000000000016	41	75.46	43.350000000000016	41	74.71	43.35000000000001	41	74.48	43.350000000000016	41	78.66	43.350000000000016	41	75.75	43.350000000000016	41	78.43	43.350000000000016	41	75.24	43.350000000000016	41	76.09	43.350000000000016	41	76.15	43.35000000000001	41	88.84	43.350000000000016	41	81.78	43.350000000000016	41	84.21	43.35000000000001	41	75.69	43.35000000000001	41	81.08	43.350000000000016	41	86.91	43.350000000000016	41	77.79	43.350000000000016	41	75.35	43.350000000000016	41	76.93	43.350000000000016	41	75.89	43.350000000000016	41	77.79
hormigas: 70 iteraciones:80	43.350000000000016	41	89.91	43.350000000000016	41	87.39	43.350000000000016	41	87.53	43.350000000000016	41	88.74	43.350000000000016	41	97.69	43.350000000000016	41	101.23	43.350000000000016	41	100.98	43.350000000000016	41	114.88	43.350000000000016	41	122.96	43.350000000000016	41	101.58	43.350000000000016	41	87.75	43.350000000000016	41	89.59	43.350000000000016	41	87.28	43.350000000000016	41	87.53	43.350000000000016	41	87.09	43.35000000000001	41	87.26	43.350000000000016	41	87.39	43.350000000000016	41	87.41	43.350000000000016	41	88.36	43.350000000000016	41	87.41
hormigas: 80 iteraciones:80	43.350000000000016	41	100.0	43.350000000000016	41	99.74	43.350000000000016	41	99.73	43.350000000000016	41	100.57	43.350000000000016	41	100.12	43.350000000000016	41	100.21	43.350000000000016	41	99.66	43.350000000000016	41	100.16	43.350000000000016	41	99.72	43.350000000000016	41	100.88	43.350000000000016	41	99.84	43.350000000000016	41	99.93	43.350000000000016	41	99.67	43.350000000000016	41	99.95	43.350000000000016	41	100.68	43.350000000000016	41	98.93	43.350000000000016	41	99.97	43.35000000000001	41	99.56	43.350000000000016	41	99.35	43.350000000000016	41	99.48
hormigas: 90 iteraciones:80	43.350000000000016	41	111.48	43.350000000000016	41	111.85	43.350000000000016	41	113.05	43.350000000000016	41	113.31	43.350000000000016	41	112.67	43.350000000000016	41	112.61	43.350000000000016	41	112.27	43.350000000000016	41	113.87	43.350000000000016	41	112.72	43.350000000000016	41	112.17	43.350000000000016	41	112.64	43.350000000000016	41	112.17	43.35000000000001	41	112.67	43.350000000000016	41	112.43	43.350000000000016	41	112.19	43.350000000000016	41	112.32	43.350000000000016	41	112.36	43.350000000000016	41	113.39	43.350000000000016	41	111.94	43.350000000000016	41	112.56
hormigas: 10 iteraciones:90	43.35000000000001	41	14.16	43.30000000000002	41	14.08	43.35000000000001	41	14.03	43.350000000000016	41	13.93	43.350000000000016	41	14.14	43.35000000000001	41	14.12	43.350000000000016	41	14.12	43.350000000000016	41	14.1	43.35000000000001	41	13.95	43.35000000000001	41	14.13	43.35000000000001	41	14.34	43.30000000000002	41	14.14	43.35000000000001	41	14.18	43.35000000000001	41	14.14	43.35000000000001	41	14.04	43.35000000000001	41	14.31	43.35	41	14.13	43.350000000000016	41	14.11	43.30000000000001	41	14.96	43.350000000000016	41	14.07
hormigas: 20 iteraciones:90	43.35000000000001	41	28.23	43.350000000000016	41	28.34	43.350000000000016	41	28.2	43.350000000000016	41	28.25	43.35000000000001	41	28.17	43.35000000000001	41	28.15	43.35000000000001	41	28.1	43.35000000000001	41	28.12	43.350000000000016	41	28.22	43.35000000000001	41	28.3	43.35000000000001	41	28.2	43.35000000000001	41	28.25	43.35000000000001	41	28.24	43.35000000000001	41	28.22	43.350000000000016	41	28.23	43.35000000000001	41	28.15	43.35000000000001	41	28.08	43.35000000000001	41	28.02	43.350000000000016	41	28.95	43.350000000000016	41	28.42
hormigas: 30 iteraciones:90	43.35000000000001	41	42.07	43.35000000000001	41	42.43	43.35000000000001	41	42.46	43.350000000000016	41	42.62	43.35000000000001	41	42.31	43.350000000000016	41	42.41	43.35000000000001	41	42.32	43.35000000000001	41	42.01	43.350000000000016	41	42.27	43.350000000000016	41	42.26	43.350000000000016	41	41.95	43.35000000000001	41	42.93	43.35000000000001	41	41.91	43.350000000000016	41	42.06	43.350000000000016	41	41.63	43.35000000000001	41	42.01	43.350000000000016	41	41.88	43.350000000000016	41	41.95	43.35000000000001	41	41.97	43.35000000000001	41	41.94
hormigas: 40 iteraciones:90	43.350000000000016	41	55.72	43.350000000000016	41	55.88	43.35000000000001	41	55.77	43.350000000000016	41	56.01	43.350000000000016	41	56.08	43.350000000000016	41	56.12	43.350000000000016	41	56.06	43.35000000000001	41	56.65	43.350000000000016	41	56.91	43.350000000000016	41	57.27	43.350000000000016	41	56.38	43.350000000000016	41	55.96	43.350000000000016	41	60.98	43.350000000000016	41	56.22	43.350000000000016	41	56.21	43.350000000000016	41	56.43	43.350000000000016	41	56.51	43.350000000000016	41	55.99	43.350000000000016	41	58.48	43.350000000000016	41	57.68
hormigas: 50 iteraciones:90	43.35000000000001	41	71.75	43.350000000000016	41	70.29	43.350000000000016	41	70.39	43.350000000000016	41	70.28	43.350000000000016	41	70.12	43.350000000000016	41	69.97	43.35000000000001	41	70.94	43.350000000000016	41	71.03	43.350000000000016	41	70.18	43.350000000000016	41	70.38	43.35000000000001	41	70.41	43.350000000000016	41	73.51	43.350000000000016	41	81.26	43.350000000000016	41	71.0	43.350000000000016	41	71.38	43.35000000000001	41	70.17	43.35000000000001	41	70.35	43.350000000000016	41	70.16	43.350000000000016	41	70.06	43.350000000000016	41	70.13
hormigas: 60 iteraciones:90	43.350000000000016	41	84.36	43.35000000000001	41	84.89	43.35000000000001	41	84.39	43.350000000000016	41	84.81	43.350000000000016	41	84.02	43.350000000000016	41	84.04	43.35000000000001	41	83.85	43.35000000000001	41	84.36	43.350000000000016	41	85.88	43.350000000000016	41	82.41	43.350000000000016	41	80.7	43.35000000000001	41	81.22	43.350000000000016	41	80.58	43.350000000000016	41	80.91	43.350000000000016	41	81.9	43.350000000000016	41	81.47	43.350000000000016	41	81.36	43.350000000000016	41	81.56	43.350000000000016	41	81.37	43.350000000000016	41	81.56
hormigas: 70 iteraciones:90	43.350000000000016	41	95.03	43.350000000000016	41	94.95	43.35000000000001	41	95.16	43.350000000000016	41	95.38	43.350000000000016	41	95.17	43.350000000000016	41	94.85	43.350000000000016	41	95.06	43.350000000000016	41	94.12	43.350000000000016	41	94.0	43.350000000000016	41	94.11	43.350000000000016	41	95.18	43.350000000000016	41	94.79	43.350000000000016	41	94.02	43.350000000000016	41	94.32	43.350000000000016	41	94.36	43.350000000000016	41	96.12	43.350000000000016	41	95.39	43.350000000000016	41	94.54	43.350000000000016	41	94.09	43.350000000000016	41	93.96
hormigas: 80 iteraciones:90	43.350000000000016	41	107.61	43.350000000000016	41	108.51	43.350000000000016	41	107.53	43.350000000000016	41	108.54	43.350000000000016	41	107.93	43.350000000000016	41	108.05	43.350000000000016	41	107.6	43.350000000000016	41	107.82	43.35000000000001	41	107.94	43.350000000000016	41	107.8	43.35000000000001	41	107.76	43.350000000000016	41	107.94	43.350000000000016	41	108.17	43.350000000000016	41	108.19	43.350000000000016	41	108.17	43.350000000000016	41	107.77	43.350000000000016	41	107.67	43.350000000000016	41	107.95	43.350000000000016	41	107.61	43.350000000000016	41	108.04
hormigas: 90 iteraciones:90	43.350000000000016	41	121.45	43.350000000000016	41	121.0	43.350000000000016	41	120.88	43.350000000000016	41	121.11	43.350000000000016	41	121.02	43.350000000000016	41	121.73	43.350000000000016	41	121.08	43.350000000000016	41	120.9	43.350000000000016	41	121.16	43.350000000000016	41	121.29	43.350000000000016	41	121.1	43.350000000000016	41	121.28	43.350000000000016	41	121.02	43.350000000000016	41	121.5	43.350000000000016	41	121.24	43.350000000000016	41	121.84	43.350000000000016	41	121.08	43.350000000000016	41	121.2	43.350000000000016	41	120.95	43.350000000000016	41	121.0
Iteración: 1
43.250000000000014	41.0	28.44
hormigas: 10 iteraciones:10	43.25000000000001	41	1.45	43.25000000000001	41	1.44	43.250000000000014	41	1.46	43.25000000000001	41	1.43	43.25	41	1.47	43.25000000000001	41	1.48	43.20000000000001	41	1.46	43.25000000000001	41	1.47	43.25000000000001	41	1.47	43.20000000000002	41	1.45	43.25000000000001	41	1.47	43.20000000000002	41	1.44	43.20000000000001	41	1.47	43.250000000000014	41	1.45	43.250000000000014	41	1.46	43.25000000000001	41	1.47	43.25000000000001	41	1.44	43.25000000000001	41	1.46	43.250000000000014	41	1.48	43.250000000000014	41	1.46
hormigas: 20 iteraciones:10	43.250000000000014	41	2.89	43.250000000000014	41	2.91	43.250000000000014	41	2.89	43.25000000000001	41	2.93	43.250000000000014	41	2.89	43.25000000000001	41	2.86	43.250000000000014	41	2.9	43.25	41	2.89	43.250000000000014	41	2.9	43.250000000000014	41	2.95	43.25000000000001	41	2.93	43.250000000000014	41	2.9	43.25000000000001	41	2.91	43.25000000000001	41	2.91	43.25000000000001	41	2.9	43.250000000000014	41	2.89	43.250000000000014	41	2.9	43.250000000000014	41	2.89	43.25000000000001	41	2.9	43.20000000000002	41	2.88
hormigas: 30 iteraciones:10	43.25000000000001	41	4.33	43.25000000000001	41	4.33	43.25000000000001	41	4.36	43.25000000000001	41	4.4	43.250000000000014	41	4.28	43.250000000000014	41	4.3	43.25000000000001	41	4.31	43.250000000000014	41	4.31	43.250000000000014	41	4.29	43.250000000000014	41	4.34	43.250000000000014	41	4.33	43.25000000000001	41	4.36	43.250000000000014	41	4.37	43.250000000000014	41	4.32	43.250000000000014	41	4.31	43.250000000000014	41	4.3	43.250000000000014	41	4.37	43.250000000000014	41	4.29	43.250000000000014	41	4.32	43.25000000000001	41	4.36
hormigas: 40 iteraciones:10	43.250000000000014	41	5.74	43.250000000000014	41	5.71	43.250000000000014	41	5.77	43.25000000000001	41	5.77	43.250000000000014	41	5.78	43.250000000000014	41	5.78	43.250000000000014	41	5.73	43.250000000000014	41	5.76	43.250000000000014	41	5.76	43.250000000000014	41	5.75	43.250000000000014	41	5.76	43.25000000000001	41	5.77	43.25000000000001	41	5.83	43.250000000000014	41	5.79	43.250000000000014	41	5.77	43.25000000000001	41	5.77	43.250000000000014	41	5.74	43.250000000000014	41	5.73	43.250000000000014	41	5.76	43.250000000000014	41	5.7
hormigas: 50 iteraciones:10	43.25000000000001	41	7.14	43.250000000000014	41	7.19	43.250000000000014	41	7.2	43.25000000000001	41	7.17	43.250000000000014	41	7.21	43.25000000000001	41	7.21	43.250000000000014	41	7.22	43.250000000000014	41	7.17	43.25000000000001	41	7.18	43.25000000000001	41	7.41	43.25000000000001	41	7.2	43.250000000000014	41	7.25	43.250000000000014	41	7.24	43.25000000000001	41	7.21	43.250000000000014	41	7.23	43.250000000000014	41	7.24	43.25000000000001	41	7.2	43.250000000000014	41	7.14	43.250000000000014	41	7.14	43.250000000000014	41	7.24
hormigas: 60 iteraciones:10	43.250000000000014	41	8.66	43.25000000000001	41	8.62	43.250000000000014	41	8.63	43.250000000000014	41	8.66	43.25000000000001	41	8.63	43.25000000000001	41	8.65	43.25000000000001	41	8.69	43.250000000000014	41	8.71	43.25000000000001	41	8.6	43.250000000000014	41	8.63	43.250000000000014	41	8.62	43.250000000000014	41	8.86	43.250000000000014	41	8.83	43.250000000000014	41	8.6	43.25000000000001	41	8.65	43.250000000000014	41	8.62	43.250000000000014	41	8.62	43.250000000000014	41	8.96	43.25000000000001	41	8.6	43.250000000000014	41	8.58
hormigas: 70 iteraciones:10	43.250000000000014	41	10.14	43.250000000000014	41	10.05	43.250000000000014	41	10.09	43.250000000000014	41	10.05	43.250000000000014	41	10.08	43.250000000000014	41	10.03	43.250000000000014	41	10.12	43.250000000000014	41	10.07	43.25000000000001	41	10.79	43.25000000000001	41	10.07	43.250000000000014	41	10.07	43.25000000000001	41	10.02	43.250000000000014	41	10.05	43.250000000000014	41	10.11	43.25000000000001	41	10.08	43.250000000000014	41	10.05	43.250000000000014	41	10.12	43.250000000000014	41	10.05	43.250000000000014	41	10.07	43.250000000000014	41	10.05
hormigas: 80 iteraciones:10	43.250000000000014	41	11.47	43.250000000000014	41	11.52	43.250000000000014	41	11.48	43.250000000000014	41	11.46	43.25000000000001	41	11.5	43.250000000000014	41	11.52	43.250000000000014	41	11.55	43.250000000000014	41	11.59	43.250000000000014	41	11.44	43.250000000000014	41	11.54	43.250000000000014	41	11.55	43.250000000000014	41	11.47	43.250000000000014	41	11.46	43.25000000000001	41	11.53	43.25000000000001	41	11.51	43.25000000000001	41	11.5	43.250000000000014	41	11.48	43.250000000000014	41	11.53	43.250000000000014	41	11.46	43.250000000000014	41	11.52
hormigas: 90 iteraciones:10	43.25000000000001	41	12.92	43.250000000000014	41	12.9	43.25000000000001	41	12.88	43.250000000000014	41	13.01	43.250000000000014	41	13.13	43.250000000000014	41	12.91	43.250000000000014	41	12.95	43.250000000000014	41	12.9	43.250000000000014	41	12.9	43.250000000000014	41	13.01	43.250000000000014	41	12.99	43.250000000000014	41	13.07	43.250000000000014	41	12.97	43.250000000000014	41	13.01	43.250000000000014	41	12.95	43.250000000000014	41	12.89	43.250000000000014	41	13.11	43.250000000000014	41	12.95	43.250000000000014	41	13.11	43.250000000000014	41	12.9
hormigas: 10 iteraciones:20	43.250000000000014	41	2.99	43.250000000000014	41	2.99	43.25000000000001	41	2.96	43.25	41	2.95	43.25000000000001	41	2.92	43.25000000000001	41	2.94	43.25000000000001	41	2.94	43.25000000000001	41	3.01	43.250000000000014	41	2.94	43.25000000000001	41	3.0	43.250000000000014	41	2.97	43.250000000000014	41	3.02	43.250000000000014	41	3.0	43.25000000000001	41	2.95	43.250000000000014	41	2.99	43.250000000000014	41	2.99	43.25000000000001	41	2.95	43.250000000000014	41	2.95	43.250000000000014	41	2.98	43.25000000000001	41	2.95
hormigas: 20 iteraciones:20	43.250000000000014	41	5.87	43.25000000000001	41	5.9	43.25000000000001	41	5.93	43.250000000000014	41	5.9	43.25000000000001	41	5.82	43.25000000000001	41	5.87	43.250000000000014	41	5.88	43.25000000000001	41	5.88	43.250000000000014	41	5.83	43.250000000000014	41	5.92	43.250000000000014	41	5.86	43.250000000000014	41	5.87	43.250000000000014	41	5.89	43.250000000000014	41	5.87	43.25000000000001	41	5.89	43.25000000000001	41	5.96	43.250000000000014	41	5.9	43.25000000000001	41	5.86	43.250000000000014	41	5.9	43.250000000000014	41	5.89
hormigas: 30 iteraciones:20	43.250000000000014	41	8.82	43.250000000000014	41	8.8	43.250000000000014	41	8.87	43.250000000000014	41	8.91	43.250000000000014	41	8.88	43.250000000000014	41	8.77	43.250000000000014	41	8.81	43.250000000000014	41	8.85	43.25000000000001	41	8.85	43.250000000000014	41	8.92	43.250000000000014	41	8.86	43.250000000000014	41	8.9	43.25000000000001	41	8.81	43.250000000000014	41	8.74	43.250000000000014	41	8.85	43.25000000000001	41	8.84	43.250000000000014	41	8.85	43.250000000000014	41	8.85	43.25000000000001	41	8.86	43.250000000000014	41	8.8
hormigas: 40 iteraciones:20	43.250000000000014	41	11.76	43.250000000000014	41	11.76	43.25000000000001	41	11.73	43.250000000000014	41	11.87	43.250000000000014	41	11.81	43.250000000000014	41	11.71	43.250000000000014	41	11.78	43.250000000000014	41	11.76	43.250000000000014	41	11.79	43.250000000000014	41	11.73	43.250000000000014	41	11.85	43.250000000000014	41	12.02	43.250000000000014	41	11.68	43.250000000000014	41	11.79	43.250000000000014	41	11.72	43.250000000000014	41	11.7	43.250000000000014	41	11.72	43.250000000000014	41	11.72	43.250000000000014	41	11.75	43.250000000000014	41	11.74
